0,0,1.35E-06,0,10.58068,5.4,0.000526298,Li,20,V,80,Fe,100,3,23,26,B2,28,28_3_20_23_80_26_100_B2_1.csv,20,0,0,0,0,0,0,0,80,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,28
0.538127,0,0.387883631,0,34.0041,5.6,28.34525504,Li,20,V,80,Co,100,3,23,27,B2,29,29_3_20_23_80_27_100_B2_1.csv,20,0,0,0,0,0,0,0,80,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,29
0,0,2.02E-07,0,42.69144,5.4,0.000342098,Li,20,V,80,Ni,100,3,23,28,B2,30,30_3_20_23_80_28_100_B2_1.csv,20,0,0,0,0,0,0,0,80,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,30
0.218737,0,0.508727358,0,26.8836,5.4,20.11902638,Li,40,V,60,Fe,100,3,23,26,B2,31,31_3_40_23_60_26_100_B2_1.csv,40,0,0,0,0,0,0,0,60,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,31
5.00E-06,0,6.25E-06,0,33.86014,5.4,0.000815755,Li,40,V,60,Co,100,3,23,27,B2,32,32_3_40_23_60_27_100_B2_1.csv,40,0,0,0,0,0,0,0,60,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,32
0.235111,0,0.110587687,0,39.28652,5.6,2.396600804,Li,40,V,60,Ni,100,3,23,28,B2,33,33_3_40_23_60_28_100_B2_1.csv,40,0,0,0,0,0,0,0,60,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,33
0.674635,0,0.512905543,0,23.67768,5.4,205.2201055,Li,60,V,40,Fe,100,3,23,26,B2,34,34_3_60_23_40_26_100_B2_1.csv,60,0,0,0,0,0,0,0,40,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,34
0,0,0,0,12.5578,5.4,0,Li,60,V,40,Co,100,3,23,27,B2,35,35_3_60_23_40_27_100_B2_1.csv,60,0,0,0,0,0,0,0,40,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,35
2.20E-05,0,2.56E-05,0,27.39508,5.4,0,Li,60,V,40,Ni,100,3,23,28,B2,36,36_3_60_23_40_28_100_B2_1.csv,60,0,0,0,0,0,0,0,40,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,36
0.973775,0,0.615520439,0,21.24066,5.4,289.3619905,Li,80,V,20,Fe,100,3,23,26,B2,37,37_3_80_23_20_26_100_B2_1.csv,80,0,0,0,0,0,0,0,20,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,37
0.429326,0,0.733871613,0,34.8956,5.4,69.6083135,Li,80,V,20,Co,100,3,23,27,B2,38,38_3_80_23_20_27_100_B2_1.csv,80,0,0,0,0,0,0,0,20,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,38
0,0,5.58E-07,0,12.94676,5.4,0,Li,80,V,20,Ni,100,3,23,28,B2,39,39_3_80_23_20_28_100_B2_1.csv,80,0,0,0,0,0,0,0,20,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,39
1.474448,0,0.287683344,0,32.01506,5.4,77.18478245,Li,20,Mn,80,Fe,100,3,25,26,B2,40,40_3_20_25_80_26_100_B2_1.csv,20,0,0,0,0,0,0,0,0,0,80,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,40
1.568617,0,0.426978986,0,32.43436,5.4,249.9199014,Li,20,Mn,80,Co,100,3,25,27,B2,41,41_3_20_25_80_27_100_B2_1.csv,20,0,0,0,0,0,0,0,0,0,80,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,41
1.701978,0,0.47829474,0,15.00464,5.4,93.4964568,Li,20,Mn,80,Ni,100,3,25,28,B2,42,42_3_20_25_80_28_100_B2_1.csv,20,0,0,0,0,0,0,0,0,0,80,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,42
1.376839,0,0.114598113,0,34.27036,5.4,30.3816092,Li,40,Mn,60,Fe,100,3,25,26,B2,43,43_3_40_25_60_26_100_B2_1.csv,40,0,0,0,0,0,0,0,0,0,60,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,43
1.318239,0,0.036898757,0,39.55624,5.4,137.3240294,Li,40,Mn,60,Co,100,3,25,27,B2,44,44_3_40_25_60_27_100_B2_1.csv,40,0,0,0,0,0,0,0,0,0,60,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,44
1.305614,0,0.208924074,0,10.88312,5.4,105.2801016,Li,40,Mn,60,Ni,100,3,25,28,B2,45,45_3_40_25_60_28_100_B2_1.csv,40,0,0,0,0,0,0,0,0,0,60,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,45
1.350817,0,0.060726959,0,33.07748,5.4,49.83663964,Li,60,Mn,40,Fe,100,3,25,26,B2,46,46_3_60_25_40_26_100_B2_1.csv,60,0,0,0,0,0,0,0,0,0,40,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,46
1.167612,0,0.364208633,0,41.01734,5.4,86.26562991,Li,60,Mn,40,Co,100,3,25,27,B2,47,47_3_60_25_40_27_100_B2_1.csv,60,0,0,0,0,0,0,0,0,0,40,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,47
0.8618,0,0.092192671,0,8.7169,5.4,70.29217693,Li,60,Mn,40,Ni,100,3,25,28,B2,48,48_3_60_25_40_28_100_B2_1.csv,60,0,0,0,0,0,0,0,0,0,40,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,48
1.342558,0,0.347903969,0,27.16352,5.4,165.9394037,Li,80,Mn,20,Fe,100,3,25,26,B2,49,49_3_80_25_20_26_100_B2_1.csv,80,0,0,0,0,0,0,0,0,0,20,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,49
